From,To,timestamp,subject
Ruscella.Mies.Haber@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-09 10:21:00,Good morning GasTech!
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-09 10:23:00,Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-09 10:23:00,Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 10:23:00,Can anyone swap on-call slots with me?
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 10:49:00,Security patches needed
Cecilia.Morluniau@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 10:50:00,RE: Funny!!
Felix.Balas@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-09 11:14:00,Congratulations on your service anniversary
Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 11:25:00,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 11:25:00,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 11:25:00,RE: Impact of local politics on profit margin
Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 11:31:00,Tools
Adan.Morlun@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 11:36:00,Union meeting
Adan.Morlun@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 11:36:00,Union meeting
Adan.Morlun@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 11:36:00,Union meeting
Adan.Morlun@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 11:36:00,Union meeting
Edvard.Vann@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-09 11:37:00,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-09 11:37:00,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 11:37:00,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-09 11:37:00,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-09 11:37:00,Security procedures for January 20 VIP visit
Willem.Vasco-Pais@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 11:41:00,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 11:41:00,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 11:41:00,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 11:42:00,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 11:42:00,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Orhan.Strum@gastech.com.kronos,2014-01-09 11:42:00,RE: Impact of local politics on profit margin
Albina.Hafon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 11:47:00,RE: Funny!!
Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 11:51:00,Awwww- cute!
Irene.Nant@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Irene.Nant@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Irene.Nant@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Irene.Nant@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Irene.Nant@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Irene.Nant@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 12:24:00,RE: Funny!!
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 12:33:00,RE: Security patches needed
Albina.Hafon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 12:36:00,RE: Funny!!
Dante.Coginian@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 12:48:00,Document stuck
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 12:49:00,RE: Security patches needed
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 12:57:00,RE: Security patches needed
Dante.Coginian@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 12:58:00,RE: Tools
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 13:02:00,Field work rotation schedule
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 13:02:00,Field work rotation schedule
Cornelia.Lais@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-09 13:02:00,You never get a second chance to make a first impression
Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-09 13:05:00,RE: Can anyone swap on-call slots with me?
Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 13:05:00,RE: Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-09 13:10:00,Software review report
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-09 13:10:00,Software review report
Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 13:11:00,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 13:11:00,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 13:11:00,RE: Impact of local politics on profit margin
Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 13:15:00,RE: Tools
Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-09 13:19:00,Remember Casino night!
Willem.Vasco-Pais@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 13:31:00,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 13:31:00,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 13:31:00,RE: Impact of local politics on profit margin
Rachel.Pantanal@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 13:38:00,Files
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 13:45:00,RE: Security patches needed
Orhan.Strum@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 13:49:00,RE: Impact of local politics on profit margin
Orhan.Strum@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 13:49:00,RE: Impact of local politics on profit margin
Orhan.Strum@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 13:49:00,RE: Impact of local politics on profit margin
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 13:50:00,RE: Security patches needed
Sven.Flecha@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-09 14:03:00,RE: Software review report
Hennie.Osvaldo@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 14:05:00,RE: Files
Stenig.Fusil@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds
Stenig.Fusil@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds
Stenig.Fusil@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds
Stenig.Fusil@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds
Dante.Coginian@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 14:17:00,RE: Tools
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:18:00,RE: Field work rotation schedule
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:18:00,RE: Field work rotation schedule
Elsa.Orilla@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Elsa.Orilla@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 14:22:00,GIS update
Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:27:00,RE: Tools
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 14:28:00,RE: Security patches needed
Rachel.Pantanal@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 14:29:00,RE: Files
Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:32:00,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:32:00,RE: Field work rotation schedule
Adan.Morlun@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting
Adan.Morlun@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting
Adan.Morlun@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting
Adan.Morlun@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting
Claudio.Hawelon@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:36:00,RE: Awwww- cute!
Adan.Morlun@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:38:00,RE: Document stuck
Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit
Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:49:00,RE: Awwww- cute!
Claudio.Hawelon@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:50:00,RE: Awwww- cute!
Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:57:00,RE: Awwww- cute!
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:57:00,RE: Field work rotation schedule
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:57:00,RE: Field work rotation schedule
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Axel.Calzas@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update
Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:01:00,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:01:00,RE: Field work rotation schedule
Felix.Resumir@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 15:04:00,They need that report today
